,Frequency (kHz),Pulse duration (ns),Photoluminescence
659,2860000,19870,46239.203125
660,2860000,19900,46242.90625
661,2860000,19930,46225.890625
662,2860000,19960,45975.09375
663,2860000,19990,46211.703125
664,2860000,20020,46244.09375
665,2860000,20050,46263.890625
666,2860000,20080,46231.09375
667,2860000,20110,46240.296875
668,2860000,20140,46254.09375
669,2860000,20170,46254.703125
670,2860000,20200,46212.0
671,2860000,20230,46244.609375
672,2860000,20260,46219.09375
673,2860000,20290,46210.703125
674,2860000,20320,45965.703125
675,2860000,20350,46230.390625
676,2860000,20380,46248.796875
677,2860000,20410,46248.796875
678,2860000,20440,46247.796875
679,2860000,20470,46296.5
680,2860000,20500,46236.8125
681,2860000,20530,46226.90625
682,2860000,20560,46232.5
683,2860000,20590,46009.0
684,2860000,20620,46219.0
685,2860000,20650,46255.59375
686,2860000,20680,46242.390625
687,2860000,20710,46185.0
688,2860000,20740,46210.59375
689,2860000,20770,46292.703125
690,2860000,20800,46213.703125
691,2860000,20830,46263.203125
692,2860000,20860,46314.109375
693,2860000,20890,46238.59375
694,2860000,20920,46208.5
695,2860000,20950,46291.0
696,2860000,20980,46016.09375
697,2860000,21010,46255.09375
698,2860000,21040,46269.40625
699,2860000,21070,46291.609375
700,2860000,21100,46267.09375
701,2860000,21130,46256.703125
702,2860000,21160,46299.5
703,2860000,21190,46278.1875
704,2860000,21220,45994.703125
705,2860000,21250,46260.796875
706,2860000,21280,46264.59375
707,2860000,21310,46263.0
708,2860000,21340,46335.40625
709,2860000,21370,46288.703125
710,2860000,21400,46241.59375
711,2860000,21430,46293.203125
712,2860000,21460,46247.5
713,2860000,21490,46291.203125
714,2860000,21520,46280.0
715,2860000,21550,46249.296875
716,2860000,21580,46057.203125
717,2860000,21610,46244.40625
718,2860000,21640,46266.0
719,2860000,21670,46291.5
720,2860000,21700,46225.40625
721,2860000,21730,46305.0
722,2860000,21760,46246.296875
723,2860000,21790,46277.40625
724,2860000,21820,46297.203125
725,2860000,21850,46311.703125
726,2860000,21880,46336.796875
727,2860000,21910,46020.296875
728,2860000,21940,46305.296875
729,2860000,21970,46248.59375
730,2860000,22000,46288.09375
731,2860000,22030,46345.40625
732,2860000,22060,46276.0
733,2860000,22090,46285.609375
734,2860000,22120,46291.40625
735,2860000,22150,46048.796875
736,2860000,22180,46281.609375
737,2860000,22210,46306.90625
738,2860000,22240,46297.796875
739,2860000,22270,46292.796875
740,2860000,22300,46332.59375
741,2860000,22330,46262.0
742,2860000,22360,46257.0
743,2860000,22390,46354.0
744,2860000,22420,46250.40625
745,2860000,22450,46304.59375
746,2860000,22480,46245.796875
747,2860000,22510,46039.703125
748,2860000,22540,46350.796875
749,2860000,22570,46335.09375
750,2860000,22600,46335.296875
751,2860000,22630,46323.703125
752,2860000,22660,46328.90625
753,2860000,22690,46320.203125
754,2860000,22720,46344.203125
755,2860000,22750,46379.0
756,2860000,22780,46073.5
757,2860000,22810,46356.890625
758,2860000,22840,46333.90625
759,2860000,22870,46310.09375
760,2860000,22900,46358.40625
761,2860000,22930,46348.0
762,2860000,22960,46384.09375
763,2860000,22990,46373.59375
764,2860000,23020,46324.890625
